"Id","salary"
123,1038195.60515774
124,690869.317688422
125,2354528.16778291
126,833277.901610771
127,643624.97310859
128,1584006.29156888
129,833277.901610771
130,643624.97310859
131,5582923.23049235
132,716393.839877676
133,1168804.93481445
134,3092522.48108696
135,643624.97310859
136,680362.879042893
137,1122555.40076318
138,680362.879042893
139,1155079.66689083
140,871275.183242861
141,3118979.83686833
142,1560662.56746488
143,5383793.0859635
144,655424.227374229
145,4031537.2458042
146,716393.839877676
147,643624.97310859
148,774324.818296788
149,643624.97310859
150,4264987.80794671
151,1080622.43316796
152,1073485.14040264
153,1661887.60385191
154,643624.97310859
155,3296298.20590889
156,1073485.14040264
157,643624.97310859
158,6067260.07044455
159,3500195.78862879
160,760599.550373172
161,860768.744597333
162,692162.133308532
163,956089.965364136
164,713622.863606715
165,1128018.1568772
166,643624.97310859
167,1431856.71520117
168,1101732.99458751
169,774324.818296788
170,676884.957672412
171,1632967.23042185
172,1165868.97533715
173,2608760.94684783
174,4033723.0432274
175,643624.97310859
176,643624.97310859
177,643624.97310859
178,2309115.09393323
179,774324.818296788
180,643624.97310859
181,692162.133308532
182,643624.97310859
183,3591667.67696428
184,643624.97310859
185,748800.296107534
186,5074375.6057798
187,643624.97310859
188,3663707.99623509
189,643624.97310859
190,3749862.43278985
191,643624.97310859
192,2918072.03095152
193,881683.624662162
194,680362.879042893
195,643624.97310859
196,643624.97310859
197,3400680.25402467
198,5576737.47085857
199,680362.879042893
200,1128018.1568772
201,3065854.50382382
202,1047362.44860414
203,690869.317688422
204,680362.879042893
205,1128018.1568772
206,690869.317688422
207,833277.901610771
208,1047362.44860414
209,690869.317688422
210,702668.57195406
211,1574863.32126628
212,1006173.44248778
213,807753.379421517
214,833277.901610771
215,1584006.29156888
216,2902187.85137158
217,936216.641136722
218,1059759.87247902
219,956089.965364136
220,2702462.43140872
221,1943572.62955922
222,4862081.37567679
223,690869.317688422
224,724129.302252243
225,2624354.49833531
226,716393.839877676
227,1712850.73193029
228,643624.97310859
229,867958.356738547
230,1950722.61714312
231,852812.618250977
232,3948557.33345968
233,1047362.44860414
234,4902726.74309403
235,807753.379421517
236,680362.879042893
237,3496441.03937978
238,643624.97310859
239,1377323.69872662
240,643624.97310859
241,793859.534936994
242,643624.97310859
243,1047362.44860414
244,3047147.934939
245,2232991.54592131
246,643624.97310859
247,1811966.48802635
248,643624.97310859
249,5496234.89883444
250,680362.879042893
251,1795601.44949388
252,680362.879042893
253,1047362.44860414
254,6827932.55988492
255,833277.901610771
256,643624.97310859
257,1164384.86797502
258,819552.633687155
259,1367672.74304383
260,690869.317688422
261,680362.879042893
262,680362.879042893
263,3867257.60782836
264,889198.865223197
265,2624354.49833531
266,643624.97310859
267,2735055.28423398
268,1073485.14040264
269,643624.97310859
270,1727128.00286392
271,702668.57195406
272,680362.879042893
273,680362.879042893
274,8487101.81634499
275,680362.879042893
276,1767345.16030715
277,702668.57195406
278,1808572.96845988
279,1377323.69872662
280,690869.317688422
281,1010622.9818387
282,643624.97310859
283,1015889.91224657
284,3956545.02563212
285,643624.97310859
286,643624.97310859
287,643624.97310859
288,643624.97310859
289,716393.839877676
290,643624.97310859
291,3128122.80717093
292,735928.556517882
293,716393.839877676
294,690869.317688422
295,676884.957672412
296,1431856.71520117
297,2407125.3388351
298,887810.91808533
299,643624.97310859
300,2710963.89715907
301,690869.317688422
302,1560662.56746488
303,1577049.11868948
304,716393.839877676
305,643624.97310859
306,6845828.58213652
307,6227303.19528928
308,1280167.73324491
309,4642174.91700746
310,4337561.60155138
311,6635497.99137857
312,690869.317688422
313,1632967.23042185
314,643624.97310859
315,889198.865223197
316,4629997.99963628
317,4597036.35645309
318,643624.97310859
319,979152.006312269
320,2486238.91117152
321,914943.609225984
322,643624.97310859
323,852812.618250977
324,1504656.95662869
325,702668.57195406
326,956089.965364136
327,3107813.27692258
328,1741068.43301932
329,705887.401232147
330,833277.901610771
331,680362.879042893
332,643624.97310859
333,1499425.33070339
334,643624.97310859
335,7361593.88189045
336,690869.317688422
337,2506422.0777582
338,833277.901610771
339,3267551.75240002
340,643624.97310859
341,807753.379421517
342,2954700.19889249
343,1868893.07309491
344,4367974.93610111
345,1931242.48033532
346,770926.856352235
347,7014901.16407357
348,5715212.68175439
349,1759286.07869822
350,643624.97310859
351,643624.97310859
352,676884.957672412
353,643624.97310859
354,3359432.06244245
355,6164540.3708048
356,3031196.556406
357,643624.97310859
358,680362.879042893
359,643624.97310859
360,1378733.21791538
361,643624.97310859
362,1377323.69872662
363,1377323.69872662
364,690869.317688422
365,1677942.42391546
366,2773516.2193449
367,1732921.56908818
368,1047362.44860414
369,5748598.3200701
370,702668.57195406
371,4033723.0432274
372,1128063.67386121
373,1081616.82122237
374,1431856.71520117
375,1439021.30124254
376,680362.879042893
377,2756995.44788327
378,1329184.09359263
379,1380068.21792856
380,1073485.14040264
381,1059759.87247902
382,643624.97310859
383,643624.97310859
384,680362.879042893
385,841013.363985338
386,1271269.74972455
387,914943.609225984
388,680362.879042893
389,2127736.92921921
390,643624.97310859
391,833277.901610771
392,643624.97310859
393,4408968.05136516
394,4380323.99249618
395,2498149.21536629
396,833277.901610771
397,680362.879042893
398,871275.183242861
399,1622897.59084122
400,1047362.44860414
