"Id","salary"
106,629881.948098417
107,842169.718893428
108,686892.977619182
109,2444955.56304815
110,1009545.97026647
111,746840.749042843
112,1091620.06252496
113,850475.685289542
114,3687659.27502241
115,1495425.37636238
116,744285.33013087
117,726591.353829188
118,566369.857142438
119,629789.446746842
120,615997.645775499
121,2540121.88923827
122,1688851.98128284
123,970775.509032311
124,866060.472118928
125,3232960.26988328
126,1098486.47148331
127,646376.247172747
128,1210175.72061321
129,833436.026469906
130,601498.578411707
131,4584694.11771604
132,653593.363851553
133,880251.979420818
134,2795917.41491741
135,569161.637896456
136,827221.512914722
137,1042387.37454568
138,613597.854062373
139,834230.436541533
140,1425320.94357212
141,3244592.4440406
142,1608436.89344936
143,8139234.15809353
144,766804.255092977
145,4096494.65702317
146,990633.475442183
147,876033.690090163
148,718184.523494914
149,612003.578196161
150,4700844.06930784
151,709900.011189843
152,1065380.26935373
153,1405624.86820699
154,681320.730746431
155,4287471.86977009
156,1214799.83249591
157,609463.557015779
158,6402488.76274604
159,2863714.1808198
160,828681.47567973
161,687861.856989463
162,624104.62127236
163,680695.950112941
164,616805.346442375
165,1592862.15376781
166,640861.875040019
167,1087404.68263683
168,913349.182625928
169,778685.076403026
170,565058.855107147
171,1446223.68501126
172,1208392.77582992
173,2890661.82870871
174,3420204.28023516
175,676655.916138533
176,574247.415806747
177,685108.916637018
178,2583634.18685326
179,665049.408447577
180,658262.386399934
181,691696.966328795
182,693293.849295876
183,3036943.18928812
184,619982.894077372
185,739041.390496856
186,4916534.3177137
187,636984.75352146
188,2665395.8777556
189,653375.239935367
190,3235443.19173676
191,644299.746734922
192,1761347.83545455
193,730982.51089217
194,655927.473972317
195,627922.507946363
196,639232.117581519
197,2443997.42570157
198,4696398.96261438
199,979135.198630485
200,1222580.96089084
201,3250786.91863615
202,1354934.46930079
203,715860.952164865
204,695654.291652338
205,1064543.39295783
206,549915.41811214
207,786443.667646572
208,864693.795563499
209,635092.851015967
210,746821.518733725
211,1553530.39499847
212,1809651.19768224
213,617530.473450417
214,902555.116968224
215,1127290.50690531
216,1762429.92812518
217,864861.212930302
218,1244256.88992635
219,800451.920226048
220,2714140.33156244
221,2553046.93534692
222,5123930.47316224
223,828621.415646081
224,1231711.58284172
225,3539801.67907749
226,1180165.13580871
227,1736736.6556157
228,764273.088865823
229,1087300.98458988
230,1803681.10822424
231,844433.639487828
232,5079635.78983612
233,570733.567276723
234,3424345.960569
235,791846.471377376
236,654826.195942426
237,1815533.69612105
238,626154.848658387
239,1734151.47044535
240,650682.74884857
241,1276573.98782908
242,628426.928307159
243,879226.740071511
244,2648431.93981483
245,1384892.82011513
246,662113.665374319
247,1498006.07758379
248,609647.83469724
249,5641443.22771101
250,606540.609514848
251,2534841.60133329
252,1342381.43871468
253,787828.656282729
254,6245270.73254109
255,873637.558248603
256,634762.240328612
257,1666125.88106134
258,850354.843429557
259,1336137.13520938
260,860145.560846445
261,641091.106093753
262,856231.823346267
263,3276151.9297664
264,691005.994676521
265,3570226.27463011
266,633294.739205473
267,1930656.29454196
268,1275618.65834716
269,616842.994401984
270,1145855.48400655
271,751861.053141331
272,606197.112149181
273,942369.857638995
274,7182307.79652804
275,760187.81047619
276,1358589.76053032
277,651976.61718388
278,1439367.30414848
279,989941.221760079
280,750522.832375298
281,936291.769515047
282,584712.939824724
283,848647.862963729
284,4805080.18477143
285,574519.111986691
286,603528.644497016
287,652608.64505918
288,688192.558537121
289,938474.814868871
290,661160.245434685
291,3778138.59839793
292,744464.222688731
293,708224.352707154
294,664190.567544851
295,557670.471356627
296,1531761.67760464
297,3276464.38286029
298,771891.027789232
299,738309.460999558
300,3164239.93887551
301,774184.537059937
302,1604960.18069025
303,1737197.16281588
304,782242.118597567
305,617499.850216232
306,6543121.50475433
307,6032700.00621743
308,1039614.55314504
309,3901416.76772936
310,4435432.66955864
311,5995048.03442212
312,842000.270104557
313,1374638.47118434
314,602098.898682551
315,757285.503899288
316,7230622.13803476
317,4992272.78805042
318,571490.092522136
319,707213.977293204
320,3182570.76350443
321,941895.456134168
322,638986.488227137
323,784237.235829555
324,1495349.79238758
325,645375.935738136
326,695650.31109794
327,2939312.57678624
328,1504705.47946922
329,683399.222033134
330,878528.550298012
331,802796.604693527
332,638154.61028322
333,1151978.19911402
334,645678.822190452
335,6429754.49737855
336,1200738.5913512
337,3352976.95926636
338,652817.796937898
339,3511849.45204609
340,618524.786105431
341,884455.153755198
342,4426030.99087895
343,1729244.93823101
344,4164824.26317349
345,1837765.19144986
346,775553.113769318
347,5137704.62279291
348,6654240.5423766
349,1308395.89728073
350,644071.211086918
351,548521.128848614
352,692048.651088986
353,633840.951684881
354,5114673.92492455
355,4555462.65406258
356,2764182.15248146
357,628108.173796289
358,701635.447705105
359,659841.229850713
360,1590752.04296733
361,746750.299679632
362,1253083.24491001
363,1160286.05480614
364,653807.819457549
365,1736655.49973592
366,2836271.10244182
367,1201825.79602114
368,1097426.81339854
369,4583181.54974188
370,735964.995187463
371,3293208.43631232
372,844488.402661325
373,821614.169834714
374,2210430.58915037
375,1118452.79566732
376,628502.446486591
377,1652609.85304408
378,613715.485011584
379,1635002.11429026
380,859673.198528172
381,1091269.28504017
382,615020.299141761
383,607428.589221964
384,706188.879747285
385,1055360.89682476
386,1881547.49726267
387,1022763.07243094
388,623265.369376825
389,2308351.74212288
390,1121199.5603136
391,888019.280062325
392,640168.5683978
393,4673349.40097113
394,3478609.92741495
395,1854428.92398917
396,656550.808986442
397,607875.965031397
398,773781.519325558
399,2169995.62664587
400,1081588.03900575
